stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\ethan\OneDrive\Documents\GitHub\I2P2_final\bin\Debug\allegro5.cfg r
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28459] converting display bitmap 0000000002ac1410 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28462] added dtor for bitmap 0000000002b5f510, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28464] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28465] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28484] removed dtor for bitmap 0000000002b5f510
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28506] converting display bitmap 0000000002ac16d0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28508] added dtor for bitmap 0000000002b5f870, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28510] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28511] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28532] removed dtor for bitmap 0000000002b5f870
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28555] converting display bitmap 0000000002abfae0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28557] added dtor for bitmap 0000000002b5f870, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28558] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28559] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28577] removed dtor for bitmap 0000000002b5f870
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28600] converting display bitmap 0000000002ac1ae0 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28605] added dtor for bitmap 0000000002b5f360, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28607] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28608] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28625] removed dtor for bitmap 0000000002b5f360
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28648] converting display bitmap 0000000002abfd30 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28650] added dtor for bitmap 0000000002b5fa20, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28652] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28653] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28766] removed dtor for bitmap 0000000002b5fa20
bitmap   D        bitmap_type.c:308  _al_convert_to_memory_bitmap     [   2.28849] converting display bitmap 0000000002ac2e10 to memory bitmap
dtor     D               dtor.c:196  _al_register_destructor          [   2.28855] added dtor for bitmap 0000000002b5fd80, func 00007ffb92031bea
d3d      D          d3d_bmp.cpp:539  _al_d3d_sync_bitmap              [   2.28858] _al_d3d_sync_bitmap (system) ref count == 1
d3d      D          d3d_bmp.cpp:545  _al_d3d_sync_bitmap              [   2.28860] _al_d3d_sync_bitmap (video) ref count == 1
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.28917] removed dtor for bitmap 0000000002b5fd80
d3d      D         d3d_disp.cpp:899  d3d_destroy_display_internals    [   2.28962] waiting for display 0000000001058090's thread to end
d3d      W         d3d_disp.cpp:608  d3d_destroy_device               [   2.29576] d3d_destroy_device: ref count not 0
d3d      W         d3d_disp.cpp:608  d3d_destroy_device               [   2.29579] d3d_destroy_device: ref count not 0
d3d      I         d3d_disp.cpp:1562 d3d_display_thread_proc          [   2.30521] d3d display thread exits
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30719] removed dtor for queue 0000000002aad7e0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30725] removed dtor for ttf_font 0000000002aae060
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30729] removed dtor for ttf_font 0000000002aae000
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30732] removed dtor for ttf_font 0000000002aadca0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30734] removed dtor for timer 0000000002aad8b0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30735] removed dtor for timer 0000000002aad960
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30736] removed dtor for bitmap 0000000002ac1ae0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30738] removed dtor for bitmap 0000000002abfae0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30739] removed dtor for bitmap 0000000002ac16d0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30740] removed dtor for bitmap 0000000002ac1410
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30742] removed dtor for bitmap 0000000002ac1880
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30743] removed dtor for bitmap 0000000002ac2e10
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30746] removed dtor for bitmap 0000000002abfd30
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30756] removed dtor for sample 0000000002abe2c0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30825] removed dtor for sample_instance 0000000002ac0120
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30828] removed dtor for sample_instance 0000000002b5ece0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30830] removed dtor for bitmap 0000000002af8ca0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30831] removed dtor for ttf_font 0000000002abe350
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30835] removed dtor for bitmap 0000000002af8ee0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30837] removed dtor for bitmap 0000000002ac0f70
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30838] removed dtor for bitmap 0000000002ac1120
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30841] removed dtor for bitmap 0000000002abe6f0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30843] removed dtor for bitmap 0000000002abe8a0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30844] removed dtor for ttf_font 0000000002abe1d0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30851] removed dtor for bitmap 0000000002b4eab0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30856] removed dtor for sample_instance 0000000002abbca0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30858] removed dtor for sample_instance 0000000002abfee0
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30860] removed dtor for sample_instance 0000000002ac0000
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.30861] removed dtor for mixer 0000000002ac1c90
audio-dsound D           dsound.cpp:528  _dsound_stop_voice               [   2.30862] Stopping voice
audio-dsound D           dsound.cpp:545  _dsound_stop_voice               [   2.30863] Joining thread
audio-dsound D           dsound.cpp:551  _dsound_stop_voice               [   2.31188] Joined thread
audio-dsound D           dsound.cpp:553  _dsound_stop_voice               [   2.31190] Destroying thread
audio-dsound D           dsound.cpp:555  _dsound_stop_voice               [   2.31192] Thread destroyed
audio-dsound D           dsound.cpp:562  _dsound_stop_voice               [   2.31193] Releasing buffer
audio-dsound I           dsound.cpp:566  _dsound_stop_voice               [   2.31194] Voice stopped
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.31196] removed dtor for voice 0000000002aa3f40
audio-dsound D           dsound.cpp:380  _dsound_deallocate_voice         [   2.31198] Deallocating voice
audio-dsound D           dsound.cpp:385  _dsound_deallocate_voice         [   2.31199] Deallocated voice
dtor     D               dtor.c:116  _al_run_destructors              [   2.31200] calling dtor for sample 0000000002aa52f0, func 00007ffb92161a1d
dtor     D               dtor.c:227  _al_unregister_destructor        [   2.31201] removed dtor for sample 0000000002aa52f0
audio-dsound D           dsound.cpp:296  _dsound_close                    [   2.31202] Releasing device
audio-dsound D           dsound.cpp:298  _dsound_close                    [   2.31353] Released device
audio-dsound I           dsound.cpp:299  _dsound_close                    [   2.31355] DirectSound closed
